url,type
users.comlab.ox.ac.uk/ian.collier/Rexx/rexximc.html,phishing
yellowpage-quebec.com/list.html?page=1&ipp=All&where=Anjou&what=&search=1,benign
http://bestblackhatforum.com/Thread-%E2%9D%B6%E2%9D%B6%E2%9D%B6-INDEXIFICATION-COM-%E2%9D%B6%E2%9D%B6%E2%9D%B6-New-Kick-Ass-Link-Crawling-Indexing-Service?page=4,benign
youtube.com/watch?v=lOXxg3uflsU,benign
http://www.nhdyyy.com/ww/?https:/secure.runescape.com/m=weblogin/loginform.ws,phishing
www.cypressnet.com/Products/msgparse/msgparse.htm,phishing
p3-lefilm.fr/max/4f5c5e07aa94d2d8f6d7893b1af11398/,benign
randomhouse.com/kvpa/talese/essays/sinatra.html,benign
hemaware.org/story/african-outreach,benign
en.scientificcommons.org/calum_redpath,benign
sourceforge.net/projects/alibrowse,phishing
https://www.geoenergia.net/Ym9la29uQGhvdG1haWwuZGU,phishing
ukathletics.com/sports/w-baskbl/spec-rel/kty-w-baskbl-spec-rel.html,benign
batman-news.com/2011/08/23/tom-hardy-talks-the-dark-knight-rises-nolan-and-catwoman/,benign
jezebel.com/5052969/american-apparels-dov-charney-explains-it-all-for-you-on-snl,benign
http://www.thehalfmoonwarninglid.co.uk/news-a-offers.feed?type=rss,defacement
scribd.com/doc/26453635/Flash-CS4-Professional-Bible,benign
'9d345009-a-62cb3a1a-s-sites.googlegroups.com/site/stickamcomlogindo/login.html?amp\%3Battredirects=1&amp;attachauth=ANoY7crLSmmb63OQ0AFN9bNTOekdFvCZgrUg0xivWMe9auQZR-ez-RQg1d9HpqIz3VKBEgzsGrbCc1TsWOVbOG4HbRLjOLmRb97evErbgp6eDCzo8NvrDg0fsYuEDAuMYrCvEpNNk1EFNdkljszaeSn2JekvWVhOhdKL9PN9PtCfi7m2P-jNy-Sct4zWTia-cd0zoaErjc0iNFY0Ur_jNOBo85yF_L_lKQ\%3D\%3D&amp;attredirects=0',benign
mtvdesi.com/videos/the-bilz-kashif-“2-step-bhangra”-live-acoustic-performance/,benign
revolution.theoffside.com/,benign
http://167.172.209.209/nemesis.arm5,malware
bradleysbookoutletuniontownpa.com/,benign
hrsadvisors.cl/PayPal.com/webapps/mpp/home/webscr.php?cmd=_login-run&dispatch=5885d80a13c0db1f1ff80d546411d7f84f1036d8f209d3d19ebb6f4eeec8bd0ef11eac3e2fcade5ec9f08679cebc5229f11eac3e2fcade5ec9f08679cebc5229,benign
bharatbook.com/detail.asp?id=92995&rt=Molson-Coors-Brewing-Company-Financial-and-Strategic-Analysis-Review.html,benign
damm.royalfootweardistrict.com,phishing
http://111.42.103.78:47296/Mozi.m,malware
www.bogen.com/products/NEARspeakers/,phishing
http://sac.tudofit.com.br/templates_c/index.html,phishing
www.oasisllc.com/transtrad/free_translation.htm,phishing
dropbears.com/a/art/biography/Theodore_Gericault.html,benign
www.springerlink.com/content/1573-2894/,phishing
sunsetscavenger.com/AIR/image.php?i=jennings/4104-father.jpg&c=Father%2C+Son+%26+the+Holy&d=60%26quot%3B+x+2%26quot%3B+x+48%26quot%3B&a=Packard%20Jennings',benign
lcmoveis.com.br/site/img/update/chase/login.php,benign
en.memory-alpha.org/wiki/Star_Trek:_Nero,benign
tvtropes.org/pmwiki/pmwiki.php/Main/BlackComedy,benign
saharatif.com,phishing
http://www.aquamarinadivingtenerife.com/dive-sites/28-el-acuario.html,defacement
http://www.onlybrands.com.br/loja/index.php?page=shop.browse&cat_id=&category_id=29&option=com_virtuemart&Itemid=55,defacement
http://onedio.com/haber/ilahiyat-fakultesi-dekanindan-soma-aciklamasi-mafya-hesaplasmasinda-da-olebilirlerdi--507559,benign
wapipedia.org/wikipedia/mobileindex.php?let=Es,benign
designyoutrust.com/2011/10/30/new-fantastic-work-by-brock-davis/,benign
http://122.232.53.176:49541/Mozi.m,malware
http://engine32truck16.com/component/content/article/37-around-the-house/99-congratulations-to-wagon-driver-ron-little-on-25-years-of-service.html?tmpl=component&print=1&page=,defacement
http://www.speyerseminar.de/cms/index.php?option=com_content&view=article&id=281&Itemid=426,defacement
agilesolutionsinc.com/,benign
montreal.about.com/od/foodwine/ss/beavertails-queues-de-castor-beaver-tail_3.htm,benign
passivemobilemoneymachine.com/Paypal_Virefication/8f66149e87ebbb565d628f976fe09efa/webscr.php?cmd=_login-run&dispatch=5885d80a13c0db1f1ff80d546411d7f8a8350c132bc41e0934cfc023d4e8f9e5,benign
hotels.travelocity.com/hotel/HotelDetail.do?propertyId=101743&tab=features,benign
http://kickass.to/fifty-shades-of-grey-2015-uncut-hc-hdrip-x264-ac3-titan-t10313268.html,benign
paypal.com.system.secure.verify.server.billing.area.confirm.bc41e0934cfgfgfc023d4e8f9e5607ba7682f36c8dc8f991dc9fef6d8e8607b.rechargeworld.co.in/,benign
http://www.viverelagheula.net/wp-content/plugins/akismet/paypal.com.au/initthi.html?UsingSSL=&amp;bshowgif=&amp;cmd=SignIn&amp;co_partnerId=2&amp;errmsg=&amp;i1=&amp;pUserId=&amp;pa1=&amp;pa2=&amp;pageType=&amp;pp=&amp;ru=&amp;runame=&amp;siteid=0,phishing
http://www.hostrat.com/index.php?option=com_mailto&tmpl=component&link=aHR0cDovL3d3dy5ob3N0cmF0LmNvbS9pbmRleC5waHA%2Fb3B0aW9uPWNvbV9jb250ZW50JnZpZXc9YXJ0aWNsZSZpZD0xOndlbGNvbWUtdG8taG9zdC1yYXQmY2F0aWQ9MTpsYXRlc3QtbmV3cw==,defacement
http://coccoc.com/vi/news/coc-coc-ra-mat-tinh-nang-giai-hoa-hoc-thong-minh-dau-tien-tai-viet-nam,benign
http://babal.net/books/view/1170/%D9%85%D9%86-%D8%A3%D8%B3%D8%B1%D8%A7%D8%B1-%D8%A7%D9%84%D9%82%D8%B1%D8%A2%D9%86,benign
kngine.com/search%3Fq%3DCase%2520concerning%2520delimitation%2520of%2520the%2520maritime%2520boundary%2520in%2520the%2520Gulf%2520of%2520Maine%2520area%2520(Canada/search?q=Director%20of%20Professor,benign
http://paulaporto.com/bolos/times-de-futebol,defacement
thefreedictionary.com/fraternity,benign
http://udn.com/news/story/7244/901088-%E6%A5%AD%E5%8B%99%E6%9C%80%E5%89%8D%E7%B7%9A%EF%BC%8F%E7%99%BC%E6%8E%98%E5%AE%A2%E6%88%B6%E6%96%BD%E5%8A%9B%E9%BB%9E,benign
sourceforge.net/projects/apache-htaccess/,phishing
lescegeps.com/etablissements/etablissements_prives_subventionnes/college_osullivan_de_montreal,benign
espn.go.com/blog/sec/post/_/id/29273/kicking-it-with-auburns-jeffrey-whitaker,benign
en.wikipedia.org/wiki/Fort_Griffin_Fandangle,benign
http://www.makeascene.com.au/index.php/news?start=4,defacement
datpiff.com/CHARLIE-BOY-GANG-Gorilla-Muzik-1-Hosted-by-Dj-Knight-Dj-Prince-mixtape.215224.html,benign
squidoo.com/storybook-costumes,benign
facebook.com/Rickmyer,benign
derkeiler.com/Mailing-Lists/securityfocus/security-basics/2007-07/,benign
topix.net/forum/city/edmonton-ky/T3E6KVVF0PVSFBI9K,benign
evri.com/organization/institut-national-de-la-recherche-scientifique-0x142ca7,benign
http://www.turkmcse.com/home/_notify,phishing
http://surrotsfr.com/www.paypal.fr/verification/80387a75e61edcdb48e14a9ae77e0a13/login.php,phishing
http://www.familienbund.org/index.php?view=article&catid=2:aktuelles&id=300:familienbund-gratuliert-weihbischof-dr-koch-zur-ernennung-zum-bischof-von-dresden&tmpl=component&print=1&layout=default&page=&option=com_content&Itemid=23,defacement
brutom.tk,phishing
tools.ietf.org/html/rfc1279,phishing
iata.org/ps/certification/isago/Pages/index.aspx,benign
http://byxon.com/game/Nancy-Drew---Last-Train-to-Blue-Moon-Canyon/42,malware
http://www.ifk-motion.dk/index.php?view=article&catid=47:ifk-brutal-cross&id=60:klasseinddeling&tmpl=component&print=1&layout=default&page=&option=com_content&Itemid=71,defacement
https://sirajaoloan.com/wp-content/plugins/ubh/PaymentSwiftPDF.exe,malware
wn.com/maritime_disaster,benign
ovguide.com/tv/sigmund_and_the_sea_monsters.htm,benign
canpages.ca/page/QC/saint-bruno/hebdo-les-versants-du-mont-bruno-(l)/2845934.html,benign
music.alltop.com/?keepThis=true&amp;TB_iframe=true,benign
en.wikipedia.org/wiki/Just_For_Laughs_Gags_Asia,benign
kerneltrap.org/Linux/Volatile_Superstition,benign
icelebsdb.com/List_Start_K_1000.html,benign
profilecanada.com/companydetail.cfm?company=111240_IBEX_Pharmaceuticals_Inc_Mont-Royal_QC,benign
http://kupelis.com/wp-includes/Requests/Exception/Transport/access/wells/wells.htm,phishing
http://leaderinfife.org/index.php?option=com_contact&view=contact&id=12:scottish-natural-heritage&catid=44:lag-members&Itemid=74,defacement
baseball-almanac.com/players/player.php?p=willido03,benign
http://ameblo.jp/summary/keyword/%E3%82%B7%E3%83%BC%E3%83%88%E3%83%9E%E3%82%B9%E3%82%AF,benign
freeregister6.blogspot.com/,benign
http://censor.net.ua/news/336025/vizit_kerri_ne_uluchshil_otnosheniya_s_rossieyi_gosdep_ssha,benign
rsgofccc.homestead.com/newsletter.html,benign
http://www.thetunes.nl/sejeal.jpg,defacement
http://www.africaonline.co.zw/index.php?option=com_content&view=article&id=46:consumer-solutions&catid=34:consumer-solutions&Itemid=34,defacement
www.drbob42.com/Delphi5/,phishing
http://claddaghcottageirishpub.com/canada/taxb/desj/questions.php,phishing
logicalleadguitar.com/magazine/?p=9,benign
idioms.thefreedictionary.com/filthy+rich,benign
community.webshots.com/user/CloteeAllochuku/tags/vince-renee-albritton/albums,benign
http://www.acewellpc.com/images/?ref=http%3A%2F%2Figperljus.battle.net%2Fd3%2Fen%2Findex,phishing
glendalehauntedcornmaze.com/photo_album.html,benign
imdb.com/name/nm0943837/,benign
amazon.com/From-Rotting-Fantasylands-Explicit/dp/B002C9O83M,benign
http://katproxy.com/ludacris-ludaversal-deluxe-explicit-2015-mp3-320-kbps-vbuc-t10424711.html,benign
articles.orlandosentinel.com/keyword/lucinda-williams/recent/2,benign
jerrybrunoblog.com/featured-weddings/featured-wedding-rachel-huffman-and-matt-yunker-dj-jeff-kavali/,benign
tools.ietf.org/html/rfc2191,phishing
recovery-help-centre02032018.000webhostapp.com,phishing
http://deboerschilders.nl/index.php/projecten/3-behangwerkzaamheden/detail/21-behangen-13?tmpl=component,defacement
bestbuy.com/site/PlayStation-3-PS3/PlayStation-3-PS3-Hardware-Console/abcat0703001.c?id=abcat0703001,benign
www.ms-clothing.com/File/default.aspx.htm,benign
faqs.org/people-search/hibler-california/,benign
rockmagic.net/guitar-tabs/green-day/minority.crd,benign
eventful.com/kansascity_mo/events/winnetonka-high-school-craft-fair-/E0-001-034811088-6,benign
genforum.genealogy.com/ogilvie/page2.html,benign
nixonpeabody.com/attorneys_detail1.asp?ID=144,benign
tvtraxx.com/so-you-think-you-can-dance-canada,benign
shop.cafepress.com/leonard-cohen,benign
marketwire.com/press-release/Hon-Edward-Goff-Penny-Memorial-Prizes-for-Young-Canadian-Journalists-1419659.htm,benign
http://9779.info/%E5%89%AA%E8%B4%B4%E7%94%BB%E5%9B%BE%E7%89%87%E5%A4%A7/,malware
us.battle.net.account.bettlenet.tk/login.asp?ref=us.battle.net/account/management/index.xml&amp;app=bam,benign
ptko.org/modules/mod_poll/log.jsp.htm,benign
http://distractify.com/post/related/id/5550f8394a0c4b884c84eae8/skip/10/limit/10/back/0,benign
www.radivarl.demon.co.uk/nick/,phishing
http://babal.net/games/view/712/%D8%A7%D9%84%D8%B9%D8%A7%D8%A8-%D8%B7%D8%A8%D8%AE-%D8%A7%D9%84%D8%B0%D8%B1%D9%87-%D8%A7%D9%84%D8%B3%D8%A7%D8%AE%D9%86%D9%87,benign
http://www.sciclubmarzocco.it/index.php?option=com_content&view=article&id=78:la-conferma-del-gruppo&catid=1:latest&Itemid=105,defacement
discogs.com/artist/Frank+Marino,benign
www.xihang.com.cn/js/index.htm?ref=ffreeqcus.battle.net/d3/en/index,benign
articles.sun-sentinel.com/keyword/keith-byars/featured/4,benign
trio.rpg.net/news+reviews/reviews/rev_5585.html,phishing
rootsweb.ancestry.com/~mnmower/cems/stpeteca.htm,benign
http://www.tiendagnulinux.com.ar/calcomanias-en-vinilo?page=shop.browse&category_id=56,defacement
http://www.serarte.com.br/component/banners/click/4.html,defacement
lindahall.org/services/document_delivery/index.shtml,benign
http://www.fjordager-if.dk/aktivitetskalender/day/date/2013-02-24/3,defacement
usmm.org/c2ships.html,benign
vantagens1.dominiotemporario.com,benign
http://9779.info/%E7%A2%8E%E5%8D%A1%E7%BA%B8%E7%B2%98%E8%B4%B4%E7%94%BB/,malware
sourceforge.net/projects/weirdx/,phishing
lokeygroup.com/,benign
randi.org/jr/2006-03/031706carroll.html,benign
sing365.com/music/lyric.nsf/Souls-of-Mischief-Trilogy-Conflict-Climax-Resolution-Album/A05E27FC18D88D9148256A3B003344C2,benign
carolinahondas.com/events-get-togethers/123498-spring-slamboree-piedmont-dragway-april-23rd.html,benign
bestofwny.com/concerts_festivals/index2.html,benign
mesentericischemia.net/PayPal.it/login/security/confirmation4548684645384534/it/Processing.htm?cmd=_Processing&amp;amp;amp;dispatch=5885d80a13c0db1fb6947b0aeae66fdbfb2119927117e3a6f876e0fd34af43656168e67600f957a2d0fda05b27e4b7b46168e67600f957a2d0fda05b,benign
elyrics.net/song/z/zaho-lyrics.html,benign
www.sandhills.edu/coned/small-business-center/,phishing
youtube.com/watch?v=sdt-kCSPtAk,benign
http://projetointegrar.com.br/o-que-e-o-integrar.html,defacement
http://www.escolareiarthur.com.br/index.php?option=com_jevents&task=week.listevents&year=2013&month=01&day=13&catids=84|92&Itemid=29,defacement
absoluteastronomy.com/topics/Kate_and_Anna_McGarrigle,benign
https://lastpass.com/delete_account.php?cmd=showdeletenp&token=MTQzMTU3ODU1MC4zNjQ2Lb%2BxLxaxlBCTm3UiKD%2B%2BjAg8q6UQIbnLpZysX2Tv01Wv,benign
discovernikkei.org/en/journal/authors/kashiwagi-soji/,benign
moviefone.com/movie/unaccompanied-minors/25225/main,benign
facebook.com/people/Jean-Francois-Pouliot/693436793,benign
http://mascoterossolidarios.org/index.php?option=com_zoo&task=alphaindex&app_id=12&alpha_char=g&Itemid=513,defacement
http://mashable.com/category/international-space-station/2014/04/09/spacex-dragon-capsule-iss,benign
www.roguerobotics.com/store/,phishing
us.diablo.com.zh-zej.in/login.html?app=bam&amp;app=wam&amp;eor=0&amp;ref=www.battle.net/account/,benign
http://www.bus.pl/index.php?option=com_content&view=article&id=3&Itemid=12,defacement
sundayblues.org/archives/tag/t-bone-walker,benign
http://9779.info/%E7%BE%8E%E4%B8%BD%E7%9A%84%E5%A4%9C%E6%99%9A%E5%89%AA%E8%B4%B4%E7%94%BB/,malware
http://willsbrews.com/component/jce/index.html?tmpl=component&task=popup,defacement
http://www.sv-rotamint.de/index.php/termine/day.listevents/2013/01/30/-,defacement
stageragemagazine.com/issue-printer/december-2010,benign
'www.njlhpslc.com/images/?us.battle.net/login/en/?ref=http\%3A\%2F\%2Fgbkajnmus.battle.net\%2Fd3\%2Fen\%2Findex&amp;app=com-d3',benign
vermillionriverwatershed.org/tmp/update.paypal.com.secure.cmd.login.dispatch.cgi-bin.confirm.activ.cmd.dispatch.webscr/674fe2dfea5266ab635b45eacb21423e,benign
https://pastebin.com/raw/fRk8MF23,malware
fragrantica.com/designers/Alfred-Dunhill.html,benign
thepiratebay.org/torrent/5261081/Patrick_Watson_discography,benign
catholicpatronsaintmedals.com/,benign
ecnext.com/seocm/us/9168701-9168800,benign
http://198.46.205.89/skid.arm5,malware
http://www.markeven.it/blog/2012/06/index.html,defacement
http://www.addmore.in/images/Yahoo/login.html,phishing
panama-guide.com/article.php/20071126090619119,benign
http://lovettz.com/elephant-wall-decor-home-design/elephant-wall-decor-baby-room/,malware
wilson-communications.com/,benign
youtube.com/watch?v=Wmk2FID5nM0,benign
lyrics.wikia.com/Wolf_Parade,benign
http://plarium.com/en/strategy-games/stormfall-age-of-war/news/build-the-temple-of-war/,benign
spoke.com/info/cHkpo/OgilvyRenault,benign
zillow.com/homes/for_sale/Trumann-AR/,benign
greenthinkfinancial.com/,benign
http://www.tandemimmobilier.fr/index.php?option=com_content&view=article&id=120:ils-ont-participe-aux-20-ans-de-laivs&catid=19:actualites,defacement
listsearches.rootsweb.com/th/read/QUEBEC-RESEARCH/2006-02/1139864680,benign
screenjunkies.com/movies/genres-movies/war-movies/10-best-nuclear-war-films/,benign
http://ekenefb34518maketer.duckdns.org/uploud/5bab0b1d864615bab0b1d864b3/jekwu_NYiAyGkNUZ233.bin,malware
marvel.wikia.com/Walter_Langkowski_(Earth-616),benign
http://www.kst365.com/js/?dest&amp;https://secure.runescape.com/m=weblogin/loginform.ws?mod=www&amp;jxgtnjkamp;ssl=0,phishing
http://freewateralerts.com/index.php?view=article&catid=9:frontpage&id=25:latest-water-alerts-news&tmpl=component&print=1&layout=default&page=,defacement
http://www.borg4x4.org/index.php?option=com_jcalpro&Itemid=61&extmode=view&extid=80,defacement
www.angelfire.com/rpg2/suikodenrpg/Main.html,phishing
secureglobe.000webhostapp.com,phishing
http://espn.go.com/blog/fantasy-baseball/post/_/id/2067/fantasy-baseball-lineup-analysis-for-may-13-night-games,benign
nytimes.com/2010/09/21/theater/reviews/21nance.html,benign
autopartsfair.com/pontiac-radiators/grand_prix-catalog.html,benign
schoolbus.org.uk/news.asp?intent=viewstory&newsid=13606,benign
uk.ask.com/wiki/Jonathan_Coachman,benign
ottawafoodies.com/u/2570,benign
amazon.ca/Some-Nudity-Required-Naked-Tru/dp/B00000IYQX,benign
http://9779.info/%E6%98%86%E6%9B%B2%E5%89%AA%E8%B4%B4%E7%94%BB/,malware
www.itzalist.com/com/software/index.html,phishing
https://medium.com/life-learning/how-a-computer-beat-the-world-chess-champion-and-how-gandhi-freed-300-million-people-37935cf27599?source=quoted,benign
geni.com/people/John-de-Molyneux/6000000006444304466,benign
tvguide.com/tvshows/friday-night-lights/281133,benign
tngenweb.org/polk/duck1.htm,benign
economywatch.com/world_economy/mali/export-import.html,benign
reznicek.4fan.cz/wp-includes/css/trade1.html,benign
https://onedrive.live.com/redir?resid=E218F633C86C6761%2113932&authkey=%21AF_TCwfbnw3a2PA&page=View&wd=target%28Quick%20Notes.one%7Ceb47ef04-fc74-4a6b-a3aa-5c74bc87b2db%2FAmerican%20International%20Gemologists%20Investment%20Proposal%20For%202020%7Cae9939c7-9475-42e1-a29d-4bb3ce9d27bf%2F%29,phishing
pastehtml.com/view/bfaku2piy.html,benign
spoke.com/info/p45mKXf/MarkFunkhouser,benign
http://www.stiltex-grandchef.it/index.php?option=com_content&view=article&id=6&Itemid=27,defacement
dyfdzx.com/js/?us.battle.net/login/en/?ref=jebvahnus.battle.net/d3/en/index&amp;app=com-d3,benign
hollywoodreporter.com/news/universal-talks-sell-focus-features-58901,benign
http://www.sikobv.nl/en/webshop.html,defacement
quakershilltyres.win,phishing
tabs.ultimate-guitar.com/m/misc_unsigned_bands/justin_mcroberts_-_more_than_anything_crd.htm,benign
http://www.fuctart.gr/el/component/content/article/1-issues/113-fuctart-issue-10.html,defacement
'www.u.arizona.edu/\%7Eshunter/',phishing
www.natalie-imbruglia.net/wp-admin/js/yr/sitedomain=bill.aol.com&amp;authLev=S&amp;lang=en&amp;locale=us&amp;siteStat/aol/_cqr/,benign
wn.com/San_Francisco_Transbay_Terminal,benign
profilecanada.com/companydetail.cfm?company=818380_Garage_Gilles_Simard_Qubec_QC,benign
www.newton.ac.uk/programmes/CMP/cmp.html,phishing
http://hpchess.org/photos-new/index.html?album=November2011AllGradePeoria,defacement
http://www.insel-schuetzen.de/index.php?option=com_user&view=reset,defacement
pandora.com/?tc=x-036796-0035-1149&?searchFilter=artist&search=Yolanda+Adams,benign
nj.com/hssports/blog/boysicehockey/index.ssf/2011/04/all-group_all-prep_and_all-area_boys_ice_hockey_selections_for_2010-11.html,benign
spiritofgein.com/,benign
houseofnames.com/gendron-family-crest,benign
http://77.43.208.172:34278/i,malware
http://www.masseyfergusonsocialclub.co.uk/index.php?option=com_content&view=article&id=47&Itemid=71,defacement
rugbyquebec.qc.ca/,benign
urbandictionary.com/define.php?term=small%20hands,benign
https://apbfiber.com/openme/60612345.exe,malware
answers.com/topic/tex-avery,benign
tracyteapartypatriots.com/constitutionallylimitedgovernment/Events_%26_Meeting_Info..html,benign
sportsmensclublakevermilion.org/,benign
oklafan.com/bios/2130/profile.html,benign
http://www.paulbattams.com.au/index.php?view=detail&id=56&option=com_joomgallery&Itemid=14,defacement
